1		1		2
1		3001		0
2		3002		0
3		3003		0
4		3004		0
5		3005		0
6		3006		0
7		3007		0
8		3015		0
9		3021		0
10		3027		0
11		3035		0
12		3036		0
13		3037		0
14		3038		0
15		3039		0
16		3040		0
17		3041		0
18		3045		0
19		3051		0
20		3055		0
21		3057		0
22		3061		0
23		3067		0
24		3104		0
25		3115		0
26		3121		0
27		3127		0
28		3138		0
29		3145		0
30		3151		0
31		3155		0
32		3157		0
33		3161		0
34		3167		0
35		3204		0
36		3238		0
37		3304		0
38		3338		0
39		3404		0
40		3438		0
41		3504		0
42		3538		0
43		3604		0
44		3638		0
45		3804		0
46		3838		0
47		3901		0
48		3902		0
49		3904		0
50		3906		0
51		3907		0
52		3935		0
53		3936		0
54		3938		0
55		3940		0
56		3941		0
57		4001		0
58		4002		0
59		4003		0
60		4004		0
61		4005		0
62		4006		0
63		4007		0
64		4008		0
65		4009		0
66		4010		0
67		4011		0
68		4012		0
69		4013		0
70		4014		0
71		4015		0
72		4016		0
73		4017		0
74		4018		0
75		4019		0
76		4020		0
77		4021		0
78		4022		0
79		4023		0
80		4024		0
81		4025		0
82		4026		0
83		4027		0
84		4028		0
85		4029		0
86		4030		0
87		4031		0
88		4032		0
89		4033		0
90		4034		0
91		4035		0
92		4036		0
93		4037		0
94		4038		0
95		4039		0
96		4040		0
97		4041		0
98		4045		0
99		4051		0
100		4055		0
101		4057		0
102		4061		0
103		4067		0
104		4104		0
105		4107		0
106		4108		0
107		4109		0
108		4110		0
109		4111		0
110		4112		0
111		4113		0
112		4114		0
113		4115		0
114		4116		0
115		4117		0
116		4118		0
117		4119		0
118		4120		0
119		4121		0
120		4122		0
121		4123		0
122		4124		0
123		4125		0
124		4126		0
125		4127		0
126		4128		0
127		4129		0
128		4130		0
129		4131		0
130		4132		0
131		4133		0
132		4134		0
133		4135		0
134		4138		0
135		4145		0
136		4151		0
137		4155		0
138		4157		0
139		4161		0
140		4167		0
141		4204		0
142		4207		0
143		4208		0
144		4209		0
145		4210		0
146		4211		0
147		4212		0
148		4213		0
149		4214		0
150		4215		0
151		4216		0
152		4217		0
153		4218		0
154		4219		0
155		4220		0
156		4221		0
157		4222		0
158		4223		0
159		4224		0
160		4225		0
161		4226		0
162		4227		0
163		4228		0
164		4229		0
165		4230		0
166		4231		0
167		4232		0
168		4233		0
169		4234		0
170		4235		0
171		4238		0
172		4257		0
173		4258		0
174		4259		0
175		4260		0
176		4261		0
177		4262		0
178		4263		0
179		4264		0
180		4265		0
181		4266		0
182		4267		0
183		4268		0
184		4269		0
185		4270		0
186		4271		0
187		4272		0
188		4273		0
189		4274		0
190		4275		0
191		4276		0
192		4277		0
193		4278		0
194		4279		0
195		4280		0
196		4281		0
197		4282		0
198		4283		0
199		4284		0
200		4285		0
201		4304		0
202		4307		0
203		4308		0
204		4309		0
205		4310		0
206		4311		0
207		4312		0
208		4313		0
209		4314		0
210		4315		0
211		4316		0
212		4317		0
213		4318		0
214		4319		0
215		4320		0
216		4321		0
217		4322		0
218		4323		0
219		4324		0
220		4325		0
221		4326		0
222		4327		0
223		4328		0
224		4329		0
225		4330		0
226		4331		0
227		4332		0
228		4333		0
229		4334		0
230		4335		0
231		4338		0
232		4357		0
233		4358		0
234		4359		0
235		4360		0
236		4361		0
237		4362		0
238		4363		0
239		4364		0
240		4365		0
241		4366		0
242		4367		0
243		4368		0
244		4369		0
245		4370		0
246		4371		0
247		4372		0
248		4373		0
249		4374		0
250		4375		0
251		4376		0
252		4377		0
253		4378		0
254		4379		0
255		4380		0
256		4381		0
257		4382		0
258		4383		0
259		4384		0
260		4385		0
261		4404		0
262		4407		0
263		4408		0
264		4409		0
265		4410		0
266		4411		0
267		4412		0
268		4413		0
269		4414		0
270		4415		0
271		4416		0
272		4417		0
273		4418		0
274		4419		0
275		4420		0
276		4421		0
277		4422		0
278		4423		0
279		4424		0
280		4425		0
281		4426		0
282		4427		0
283		4428		0
284		4429		0
285		4430		0
286		4431		0
287		4432		0
288		4433		0
289		4434		0
290		4435		0
291		4438		0
292		4458		0
293		4459		0
294		4461		0
295		4462		0
296		4463		0
297		4465		0
298		4477		0
299		4479		0
300		4480		0
301		4481		0
302		4483		0
303		4484		0
304		4504		0
305		4507		0
306		4508		0
307		4509		0
308		4510		0
309		4511		0
310		4512		0
311		4513		0
312		4514		0
313		4515		0
314		4516		0
315		4517		0
316		4518		0
317		4519		0
318		4520		0
319		4521		0
320		4522		0
321		4523		0
322		4524		0
323		4525		0
324		4526		0
325		4527		0
326		4528		0
327		4529		0
328		4530		0
329		4531		0
330		4532		0
331		4533		0
332		4534		0
333		4535		0
334		4538		0
335		4558		0
336		4559		0
337		4561		0
338		4562		0
339		4563		0
340		4565		0
341		4577		0
342		4579		0
343		4580		0
344		4581		0
345		4583		0
346		4584		0
347		4604		0
348		4607		0
349		4608		0
350		4609		0
351		4610		0
352		4611		0
353		4612		0
354		4613		0
355		4614		0
356		4615		0
357		4616		0
358		4617		0
359		4618		0
360		4619		0
361		4620		0
362		4621		0
363		4622		0
364		4623		0
365		4624		0
366		4625		0
367		4626		0
368		4627		0
369		4628		0
370		4629		0
371		4630		0
372		4631		0
373		4632		0
374		4633		0
375		4634		0
376		4635		0
377		4638		0
378		4658		0
379		4659		0
380		4661		0
381		4662		0
382		4663		0
383		4665		0
384		4677		0
385		4679		0
386		4680		0
387		4681		0
388		4683		0
389		4684		0
390		4758		0
391		4759		0
392		4761		0
393		4762		0
394		4763		0
395		4765		0
396		4777		0
397		4779		0
398		4780		0
399		4781		0
400		4783		0
401		4784		0
402		4804		0
403		4807		0
404		4808		0
405		4809		0
406		4810		0
407		4811		0
408		4812		0
409		4813		0
410		4814		0
411		4815		0
412		4816		0
413		4817		0
414		4818		0
415		4819		0
416		4820		0
417		4821		0
418		4822		0
419		4823		0
420		4824		0
421		4825		0
422		4826		0
423		4827		0
424		4828		0
425		4829		0
426		4830		0
427		4831		0
428		4832		0
429		4833		0
430		4834		0
431		4835		0
432		4838		0
433		4857		0
434		4858		0
435		4859		0
436		4860		0
437		4861		0
438		4862		0
439		4863		0
440		4864		0
441		4865		0
442		4866		0
443		4867		0
444		4868		0
445		4869		0
446		4870		0
447		4871		0
448		4872		0
449		4873		0
450		4874		0
451		4875		0
452		4876		0
453		4877		0
454		4878		0
455		4879		0
456		4880		0
457		4881		0
458		4882		0
459		4883		0
460		4884		0
461		4885		0
462		4901		0
463		4902		0
464		4904		0
465		4906		0
466		4907		0
467		4908		0
468		4909		0
469		4910		0
470		4911		0
471		4912		0
472		4913		0
473		4914		0
474		4915		0
475		4916		0
476		4917		0
477		4918		0
478		4919		0
479		4920		0
480		4921		0
481		4922		0
482		4923		0
483		4924		0
484		4925		0
485		4926		0
486		4927		0
487		4928		0
488		4929		0
489		4930		0
490		4931		0
491		4932		0
492		4933		0
493		4934		0
494		4935		0
495		4936		0
496		4938		0
497		4940		0
498		4941		0
499		4957		0
500		4958		0
501		4959		0
502		4960		0
503		4961		0
504		4962		0
505		4963		0
506		4964		0
507		4965		0
508		4966		0
509		4967		0
510		4968		0
511		4969		0
512		4970		0
513		4971		0
514		4972		0
515		4973		0
516		4974		0
517		4975		0
518		4976		0
519		4977		0
520		4978		0
521		4979		0
522		4980		0
523		4981		0
524		4982		0
525		4983		0
526		4984		0
527		4985		0
528		5001		0
529		5002		0
530		5003		0
531		5004		0
532		5005		0
533		5006		0
534		5007		0
535		5008		0
536		5009		0
537		5010		0
538		5011		0
539		5012		0
540		5013		0
541		5014		0
542		5015		0
543		5016		0
544		5017		0
545		5018		0
546		5019		0
547		5020		0
548		5021		0
549		5022		0
550		5023		0
551		5024		0
552		5025		0
553		5026		0
554		5027		0
555		5028		0
556		5029		0
557		5030		0
558		5031		0
559		5032		0
560		5033		0
561		5034		0
562		5035		0
563		5036		0
564		5037		0
565		5038		0
566		5039		0
567		5040		0
568		5041		0
569		5045		0
570		5051		0
571		5055		0
572		5057		0
573		5061		0
574		5067		0
575		5104		0
576		5107		0
577		5108		0
578		5109		0
579		5110		0
580		5111		0
581		5112		0
582		5113		0
583		5114		0
584		5115		0
585		5116		0
586		5117		0
587		5118		0
588		5119		0
589		5120		0
590		5121		0
591		5122		0
592		5123		0
593		5124		0
594		5125		0
595		5126		0
596		5127		0
597		5128		0
598		5129		0
599		5130		0
600		5131		0
601		5132		0
602		5133		0
603		5134		0
604		5135		0
605		5138		0
606		5145		0
607		5151		0
608		5155		0
609		5157		0
610		5161		0
611		5167		0
612		5204		0
613		5207		0
614		5208		0
615		5209		0
616		5210		0
617		5211		0
618		5212		0
619		5213		0
620		5214		0
621		5215		0
622		5216		0
623		5217		0
624		5218		0
625		5219		0
626		5220		0
627		5221		0
628		5222		0
629		5223		0
630		5224		0
631		5225		0
632		5226		0
633		5227		0
634		5228		0
635		5229		0
636		5230		0
637		5231		0
638		5232		0
639		5233		0
640		5234		0
641		5235		0
642		5238		0
643		5257		0
644		5258		0
645		5259		0
646		5260		0
647		5261		0
648		5262		0
649		5263		0
650		5264		0
651		5265		0
652		5266		0
653		5267		0
654		5268		0
655		5269		0
656		5270		0
657		5271		0
658		5272		0
659		5273		0
660		5274		0
661		5275		0
662		5276		0
663		5277		0
664		5278		0
665		5279		0
666		5280		0
667		5281		0
668		5282		0
669		5283		0
670		5284		0
671		5285		0
672		5304		0
673		5307		0
674		5308		0
675		5309		0
676		5310		0
677		5311		0
678		5312		0
679		5313		0
680		5314		0
681		5315		0
682		5316		0
683		5317		0
684		5318		0
685		5319		0
686		5320		0
687		5321		0
688		5322		0
689		5323		0
690		5324		0
691		5325		0
692		5326		0
693		5327		0
694		5328		0
695		5329		0
696		5330		0
697		5331		0
698		5332		0
699		5333		0
700		5334		0
701		5335		0
702		5338		0
703		5357		0
704		5358		0
705		5359		0
706		5360		0
707		5361		0
708		5362		0
709		5363		0
710		5364		0
711		5365		0
712		5366		0
713		5367		0
714		5368		0
715		5369		0
716		5370		0
717		5371		0
718		5372		0
719		5373		0
720		5374		0
721		5375		0
722		5376		0
723		5377		0
724		5378		0
725		5379		0
726		5380		0
727		5381		0
728		5382		0
729		5383		0
730		5384		0
731		5385		0
732		5404		0
733		5407		0
734		5408		0
735		5409		0
736		5410		0
737		5411		0
738		5412		0
739		5413		0
740		5414		0
741		5415		0
742		5416		0
743		5417		0
744		5418		0
745		5419		0
746		5420		0
747		5421		0
748		5422		0
749		5423		0
750		5424		0
751		5425		0
752		5426		0
753		5427		0
754		5428		0
755		5429		0
756		5430		0
757		5431		0
758		5432		0
759		5433		0
760		5434		0
761		5435		0
762		5438		0
763		5458		0
764		5459		0
765		5461		0
766		5462		0
767		5463		0
768		5465		0
769		5477		0
770		5479		0
771		5480		0
772		5481		0
773		5483		0
774		5484		0
775		5504		0
776		5507		0
777		5508		0
778		5509		0
779		5510		0
780		5511		0
781		5512		0
782		5513		0
783		5514		0
784		5515		0
785		5516		0
786		5517		0
787		5518		0
788		5519		0
789		5520		0
790		5521		0
791		5522		0
792		5523		0
793		5524		0
794		5525		0
795		5526		0
796		5527		0
797		5528		0
798		5529		0
799		5530		0
800		5531		0
801		5532		0
802		5533		0
803		5534		0
804		5535		0
805		5538		0
806		5558		0
807		5559		0
808		5561		0
809		5562		0
810		5563		0
811		5565		0
812		5577		0
813		5579		0
814		5580		0
815		5581		0
816		5583		0
817		5584		0
818		5604		0
819		5607		0
820		5608		0
821		5609		0
822		5610		0
823		5611		0
824		5612		0
825		5613		0
826		5614		0
827		5615		0
828		5616		0
829		5617		0
830		5618		0
831		5619		0
832		5620		0
833		5621		0
834		5622		0
835		5623		0
836		5624		0
837		5625		0
838		5626		0
839		5627		0
840		5628		0
841		5629		0
842		5630		0
843		5631		0
844		5632		0
845		5633		0
846		5634		0
847		5635		0
848		5638		0
849		5658		0
850		5659		0
851		5661		0
852		5662		0
853		5663		0
854		5665		0
855		5677		0
856		5679		0
857		5680		0
858		5681		0
859		5683		0
860		5684		0
861		5758		0
862		5759		0
863		5761		0
864		5762		0
865		5763		0
866		5765		0
867		5777		0
868		5779		0
869		5780		0
870		5781		0
871		5783		0
872		5784		0
873		5804		0
874		5807		0
875		5808		0
876		5809		0
877		5810		0
878		5811		0
879		5812		0
880		5813		0
881		5814		0
882		5815		0
883		5816		0
884		5817		0
885		5818		0
886		5819		0
