1		1		2		3
1		901		17.5		-4.831
2		902		17.25		-4.831
3		904		17		-4.831
4		906		16.75		-4.831
5		907		16.5		-4.831
6		908		15.9		-4.831
7		909		15.004		-4.831
8		910		14.125		-4.831
9		911		13.5		-4.831
10		912		12		-4.831
11		913		10.502		-4.831
12		914		10.375		-4.831
13		915		9		-4.831
14		916		7.5		-4.831
15		917		6.625		-4.831
16		918		4.75		-4.831
17		919		2.875		-4.831
18		920		1		-4.831
19		921		0		-4.831
20		922		-1		-4.831
21		923		-2.875		-4.831
22		924		-4.75		-4.831
23		925		-6.625		-4.831
24		926		-7.5		-4.831
25		927		-9		-4.831
26		928		-10.375		-4.831
27		929		-10.502		-4.831
28		930		-12		-4.831
29		931		-13.5		-4.831
30		932		-14.125		-4.831
31		933		-15.004		-4.831
32		934		-15.9		-4.831
33		935		-16.5		-4.831
34		936		-16.75		-4.831
35		938		-17		-4.831
36		940		-17.25		-4.831
37		941		-17.5		-4.831
